sample_id,run_id,group,severity,bad_name,ground_truth,equiv_step_entropy,equiv_step_gt_prob,equiv_step_confidence,probe_entropy,probe_gt_prob,probe_confidence
253,4,smell,moderate,bar,linkOff,0,2,0,0.5362763404846191,1.5560508472844958e-06,0.8908786773681641
253,4,smell,mild,value1,linkOff,0,2,0,0.344020277261734,3.601302985600796e-06,0.9361317157745361
253,4,control,none,,linkOff,0,2,0,0.17026488482952118,9.680020594426963e-06,0.9706605076789856
254,4,smell,severe,x,testInfo,0,0,0,0.0816306546330452,3.826040284593546e-08,0.9895638823509216
254,4,smell,moderate,foo,testInfo,0,0,0,0.07599688321352005,3.6500551914286916e-07,0.9892053604125977
254,4,smell,mild,result1,testInfo,0,0,0,0.08492948859930038,1.680787846680687e-07,0.9832684993743896
254,4,control,none,,testInfo,0,0,0,0.06505966186523438,1.3588995706470541e-08,0.9878338575363159
258,4,smell,severe,a,clazz,0,0,0,2.17686847463483e-05,2.4513650657975727e-12,0.9999988079071045
258,4,smell,moderate,data,clazz,0,0,0,0.028137722983956337,1.3185367464529918e-08,0.9964731335639954
258,4,smell,mild,item,clazz,0,0,0,0.14619316160678864,4.807886853086529e-07,0.9854716658592224
258,4,control,none,,clazz,0,0,0,0.14212553203105927,9.881640750109e-08,0.9719609618186951
262,4,smell,severe,xx,details,0,0,0,0.42634302377700806,4.336010988481576e-06,0.9645865559577942
262,4,smell,moderate,foo,details,0,0,0,0.08074775338172913,1.8920134152722312e-06,0.994023859500885
262,4,smell,mild,item,details,1,0,0,0.7852158546447754,0.0022108808625489473,0.9202459454536438
262,4,control,none,,details,0,0,0,0.2939789891242981,0.000604268629103899,0.9641661643981934
264,4,smell,severe,a1,request,0,0,0,0.09446635842323303,3.145761127143487e-07,0.9857749938964844
264,4,smell,moderate,tmp,request,0,0,0,0.16073983907699585,2.1621577616315335e-05,0.9771952033042908
264,4,smell,mild,temp1,request,0,0,0,0.10850447416305542,2.6434386768414697e-07,0.9833039045333862
264,4,control,none,,request,0,0,0,0.15833549201488495,1.83111314981943e-05,0.9675372838973999
267,4,smell,severe,a1,routingTable,0,0,0,0.14232884347438812,1.3316705320676192e-05,0.9853079319000244
267,4,smell,moderate,tmp,routingTable,0,0,0,0.13450559973716736,2.07425898679503e-07,0.9827525615692139
267,4,smell,mild,myVar,routingTable,0,0,0,0.01959523931145668,1.6609696684710684e-07,0.9984824061393738
267,4,control,none,,routingTable,0,0,0,0.08464711904525757,3.071051423830795e-06,0.9934083223342896
269,4,smell,severe,x,actualList,0,0,0,0.32076892256736755,5.767792288224882e-08,0.951942503452301
269,4,smell,moderate,tmp,actualList,0,0,0,0.18820837140083313,4.41700898079489e-08,0.9714475274085999
269,4,smell,mild,value1,actualList,0,0,0,0.17363624274730682,4.669230428078208e-06,0.96909099817276
269,4,control,none,,actualList,0,0,0,0.07635722309350967,8.876706289129288e-06,0.9883753061294556
271,4,smell,severe,a,service,1,0,1,0.31599363684654236,6.332292832667008e-05,0.958617627620697
271,4,smell,moderate,bar,service,1,0,1,0.7701408863067627,1.9019353203475475e-05,0.8868730068206787
271,4,smell,mild,temp1,service,1,0,1,0.47496065497398376,1.1062621041446619e-07,0.911430835723877
271,4,control,none,,service,0,0,0,0.16164739429950714,1.6326466720784083e-05,0.9775331616401672
276,4,smell,severe,x,columnIndex,0,0,0,0.044335391372442245,2.0069679251832895e-08,0.9947084188461304
276,4,smell,moderate,data,columnIndex,0,0,0,0.05535103753209114,1.0516996695741909e-07,0.9938544034957886
276,4,smell,mild,value1,columnIndex,0,0,0,0.046326201409101486,1.508703562080882e-08,0.9927154183387756
276,4,control,none,,columnIndex,0,0,0,0.05129722133278847,5.19349470096131e-08,0.9923802614212036
279,4,smell,severe,a1,sparseIndexMap,3,0,0,0.45809170603752136,1.8326387403178046e-06,0.9301919937133789
279,4,smell,moderate,data,sparseIndexMap,3,0,0,0.4291779398918152,4.6381364882108755e-07,0.9160454273223877
279,4,smell,mild,item,sparseIndexMap,0,0,0,0.005911528132855892,2.460153192274106e-10,0.9993728995323181
279,4,control,none,,sparseIndexMap,0,0,0,0.13697993755340576,6.353652348911609e-06,0.962730884552002
289,4,smell,severe,a,nonExistingTask,0,0,0,0.3623422086238861,2.1358158619477763e-07,0.9106269478797913
289,4,smell,moderate,data,nonExistingTask,0,0,2,0.7541637420654297,1.346315912087448e-07,0.6964638829231262
289,4,smell,mild,item,nonExistingTask,0,0,0,0.3045092225074768,4.63034943720686e-08,0.9345072507858276
289,4,control,none,,nonExistingTask,0,0,0,0.15058325231075287,1.8006055421126987e-05,0.9693253040313721
301,4,smell,severe,a,chain,0,0,0,6.147786189103499e-05,4.099079742303502e-09,0.9999966621398926
301,4,smell,moderate,data,chain,0,0,0,0.1904381513595581,7.096078661561478e-06,0.9725407958030701
301,4,smell,mild,temp1,chain,0,0,0,0.11211861670017242,2.44213310907071e-07,0.984700083732605
301,4,control,none,,chain,0,0,0,0.0431673601269722,5.039664330297455e-08,0.9935545921325684
304,4,smell,severe,xx,reader,0,0,0,0.44418367743492126,4.218814865453169e-05,0.9587535262107849
304,4,smell,moderate,data,reader,0,0,0,0.2505607008934021,1.1821039151982404e-05,0.9674131870269775
304,4,smell,mild,item,reader,0,0,0,0.222890704870224,2.9282218747539446e-05,0.9682353138923645
304,4,control,none,,reader,0,0,0,0.11419642716646194,5.280935511109419e-07,0.9836428761482239
305,4,smell,severe,xx,found,0,0,0,0.10520760715007782,1.0533306493698547e-07,0.9886143207550049
305,4,smell,moderate,foo,found,0,0,0,0.24949344992637634,1.4518903412863438e-07,0.9662895798683167
305,4,smell,mild,myVar,found,0,0,0,0.0820426344871521,8.827314747217319e-12,0.9852496385574341
305,4,control,none,,found,0,0,0,0.1314726173877716,4.265817096893443e-06,0.9790948033332825
309,4,smell,severe,x,error,0,0,0,0.3365662693977356,1.5383928086976084e-07,0.9106401801109314
309,4,smell,moderate,data,error,0,0,0,0.5042856335639954,7.559927325928584e-05,0.8373075127601624
309,4,smell,mild,temp1,error,0,0,0,0.2772526443004608,9.173092621495016e-06,0.9441941976547241
309,4,control,none,,error,0,0,0,0.40052521228790283,2.421974613753264e-06,0.88831627368927
312,4,smell,severe,x,authnState,3,0,3,0.7372297048568726,4.756146054774035e-08,0.7834441661834717
312,4,smell,moderate,bar,authnState,0,0,0,0.07327941805124283,4.230120254078429e-08,0.9903464913368225
312,4,smell,mild,result1,authnState,0,0,0,0.03468288853764534,3.020983092988372e-07,0.9957984089851379
312,4,control,none,,authnState,0,0,0,0.18083970248699188,3.6121919957129066e-05,0.9414217472076416
314,4,smell,severe,a,instance,0,0,0,0.1392103135585785,3.8732562046561725e-08,0.975706934928894
314,4,smell,moderate,val,instance,0,0,0,0.18173211812973022,5.761797794434642e-08,0.9754075407981873
314,4,smell,mild,myVar,instance,0,0,0,0.20403289794921875,9.236369891141294e-09,0.9654407501220703
314,4,control,none,,instance,0,0,0,0.1942533701658249,7.1548642566199305e-09,0.9564412832260132
318,4,smell,severe,a1,atlasFilename,0,0,0,1.0932074785232544,9.834780811956989e-08,0.7300905585289001
318,4,smell,moderate,foo,atlasFilename,1,0,1,1.5959558486938477,2.0957249091679842e-07,0.6045951843261719
318,4,smell,mild,result1,atlasFilename,0,0,0,0.9229410886764526,1.7897132176258879e-07,0.7929981350898743
318,4,control,none,,atlasFilename,0,0,0,0.7857874035835266,1.7701548813420231e-06,0.7745528817176819
324,4,smell,severe,a,client,0,0,0,0.0001172678530565463,4.2291854462916945e-09,0.9999935626983643
324,4,smell,moderate,tmp,client,0,0,0,0.2142190784215927,5.0032951548928395e-05,0.9725549221038818
324,4,smell,mild,item,client,0,0,0,0.05163836106657982,1.2137299563619308e-05,0.9932953715324402
324,4,control,none,,client,0,0,0,0.01909857802093029,3.2491570323145424e-07,0.9978023171424866
328,4,smell,severe,xx,seekPoint,0,0,0,0.11579853296279907,2.3355454459306202e-08,0.9824088215827942
328,4,smell,moderate,val,seekPoint,0,0,2,0.6234249472618103,3.667025794129586e-08,0.8419109582901001
328,4,smell,mild,myVar,seekPoint,0,0,0,0.16921986639499664,5.132944754238089e-07,0.9649845361709595
328,4,control,none,,seekPoint,0,0,0,0.12149498611688614,1.30049736624116e-06,0.9765346050262451
344,4,smell,severe,a,event,1,1,1,0.29009905457496643,8.833086212689523e-06,0.9727470874786377
344,4,smell,moderate,foo,event,1,1,1,0.10105250030755997,3.871919943776447e-06,0.9914020895957947
344,4,smell,mild,value1,event,1,1,1,0.1261749118566513,9.813333008423797e-07,0.9865485429763794
344,4,control,none,,event,1,1,1,0.34018853306770325,1.3817933904647361e-05,0.9672548770904541
346,4,smell,severe,x,searchProfileQueryPhaseResult,4,0,3,1.338300347328186,3.5368302064853196e-07,0.8483728170394897
346,4,smell,moderate,foo,searchProfileQueryPhaseResult,3,0,4,0.6911019086837769,1.3712951840716414e-07,0.8674618601799011
346,4,smell,mild,result1,searchProfileQueryPhaseResult,0,0,0,0.1444031149148941,6.285538567407656e-08,0.9805300235748291
346,4,control,none,,searchProfileQueryPhaseResult,0,0,0,0.04876132309436798,1.0771676550724862e-07,0.9933838844299316
354,4,smell,severe,xx,tableName,0,0,1,0.7960805296897888,5.356802375899861e-06,0.6279666423797607
354,4,smell,moderate,bar,tableName,0,0,0,0.6544987559318542,3.152116732962895e-06,0.7464427351951599
354,4,smell,mild,myVar,tableName,0,0,0,0.3568814694881439,4.87553904804372e-07,0.8482929468154907
354,4,control,none,,tableName,0,0,0,0.5714781284332275,3.0087710456427885e-07,0.7541311383247375
358,4,smell,severe,a1,response,0,0,0,0.27709144353866577,1.6044726436348355e-08,0.9222580790519714
358,4,smell,moderate,foo,response,0,0,0,0.3691827058792114,2.2277956190919213e-07,0.9045785069465637
358,4,smell,mild,value1,response,0,0,0,0.2507912516593933,6.960810594591749e-08,0.9350868463516235
358,4,control,none,,response,0,0,1,0.5296777486801147,1.5733020575225964e-07,0.7965868711471558
362,4,smell,severe,x,valueString,1,2,2,0.7055397033691406,1.1804208952526096e-06,0.6348751187324524
362,4,smell,moderate,val,valueString,1,2,2,0.7251017093658447,5.892474632673839e-07,0.6477416753768921
362,4,smell,mild,result1,valueString,1,2,1,0.5035262107849121,1.1910177420304535e-05,0.7908951044082642
362,4,control,none,,valueString,1,2,1,0.43066927790641785,3.349316983758399e-07,0.7579400539398193
363,4,smell,severe,x,source,1,0,1,0.08715736120939255,1.7760281423306878e-07,0.9876111149787903
363,4,smell,moderate,tmp,source,1,0,1,0.09526059031486511,5.494913324355366e-08,0.9863609075546265
363,4,smell,mild,myVar,source,0,0,0,0.05776720866560936,6.930912377356435e-08,0.9911032915115356
363,4,control,none,,source,1,0,1,0.08630929887294769,2.5433624273318856e-07,0.9873470067977905
366,4,smell,severe,xx,onthrowMethod,1,0,1,1.9766379594802856,5.463826937557315e-07,0.657082200050354
366,4,smell,moderate,data,onthrowMethod,0,0,0,1.0271050930023193,3.679920439481066e-07,0.8203558921813965
366,4,smell,mild,myVar,onthrowMethod,0,0,1,0.6236488223075867,2.148076055918935e-08,0.786270022392273
366,4,control,none,,onthrowMethod,0,0,0,0.40669047832489014,2.199061364498156e-07,0.875870406627655
372,4,smell,severe,x,equal,1,1,1,0.16741862893104553,0.00012534639972727746,0.9844428896903992
372,4,smell,moderate,tmp,equal,1,1,1,0.06849482655525208,8.972168143372983e-05,0.9937216639518738
372,4,smell,mild,myVar,equal,1,1,1,0.3162943422794342,1.1335881708873785e-06,0.9616909623146057
372,4,control,none,,equal,1,1,1,0.08909371495246887,7.833650670363568e-06,0.9929431080818176
377,4,smell,severe,a1,listener,0,0,0,0.5376373529434204,4.1719312093846384e-07,0.768776535987854
377,4,smell,moderate,tmp,listener,1,0,1,3.207058906555176,3.7738296668976545e-05,0.3603164255619049
377,4,smell,mild,result1,listener,0,0,0,0.6179848313331604,9.117708827943716e-07,0.8123441934585571
377,4,control,none,,listener,0,0,0,0.6839122772216797,3.930846332877991e-07,0.7208199501037598
379,4,smell,severe,a1,vPath,2,2,2,0.5376572608947754,1.868305343322163e-06,0.9256907105445862
379,4,smell,moderate,data,vPath,2,2,2,0.5295155644416809,1.3114902230881853e-06,0.9491778612136841
379,4,smell,mild,result1,vPath,2,2,0,0.35697507858276367,2.0573642790511215e-06,0.9497168064117432
379,4,control,none,,vPath,2,2,0,0.399789959192276,2.5962140142610224e-05,0.956975519657135
380,4,smell,severe,a1,webSocketClient,0,0,0,0.10595221072435379,3.32568774297215e-07,0.9856473207473755
380,4,smell,moderate,val,webSocketClient,1,0,1,0.3191758692264557,1.0467266520208796e-07,0.9521902799606323
380,4,smell,mild,result1,webSocketClient,0,0,0,0.0968957170844078,7.432263182671761e-08,0.9859895706176758
380,4,control,none,,webSocketClient,0,0,0,0.03731939196586609,9.554333379087805e-08,0.9934913516044617
381,4,smell,severe,a,toBeReturned,0,0,0,0.07763542234897614,3.5226161987367277e-09,0.9891226887702942
381,4,smell,moderate,data,toBeReturned,0,0,0,0.08634935319423676,2.6547593012793413e-09,0.9875413775444031
381,4,smell,mild,result1,toBeReturned,0,0,0,0.06052396818995476,4.361777050654325e-09,0.9905167818069458
381,4,control,none,,toBeReturned,0,0,0,0.0720258504152298,2.1258574493347265e-08,0.9879016876220703
382,4,smell,severe,xx,array,0,0,0,0.22165177762508392,9.573896022629924e-07,0.9545116424560547
382,4,smell,moderate,foo,array,0,0,0,0.2566211223602295,1.1161185398123052e-07,0.9317054152488708
382,4,smell,mild,value1,array,0,0,0,0.30570653080940247,3.3848989460238954e-06,0.9341456890106201
382,4,control,none,,array,0,0,0,0.22806903719902039,8.793703898390959e-08,0.9425703287124634
387,4,smell,severe,x,unstubbedIterator,0,0,0,0.21915379166603088,2.687813207558065e-07,0.9725778102874756
387,4,smell,moderate,tmp,unstubbedIterator,0,0,2,0.32205730676651,2.4500836914853608e-08,0.9457201957702637
387,4,smell,mild,myVar,unstubbedIterator,0,0,2,0.3605087101459503,1.3771760912217879e-08,0.9063228368759155
387,4,control,none,,unstubbedIterator,0,0,0,0.11343333125114441,1.2999778871147782e-06,0.9784330725669861
396,4,smell,severe,a,secretSettings,1,0,1,0.6727270483970642,2.1301955257513328e-06,0.8187947869300842
396,4,smell,moderate,val,secretSettings,0,0,0,0.4913260340690613,9.362646960653365e-05,0.9151224493980408
396,4,smell,mild,temp1,secretSettings,0,0,0,0.24970470368862152,2.2154026648735226e-06,0.9567424058914185
396,4,control,none,,secretSettings,0,0,0,0.04807301610708237,2.2924042131222677e-07,0.9930456280708313
397,4,smell,severe,a1,positionCount,0,0,0,0.07131128758192062,1.040435695098818e-06,0.9892870187759399
397,4,smell,moderate,foo,positionCount,0,0,2,0.6246704459190369,4.469471903689737e-08,0.8054297566413879
397,4,smell,mild,value1,positionCount,0,0,0,0.12094022333621979,1.087122158627274e-06,0.978533148765564
397,4,control,none,,positionCount,0,0,0,0.08414414525032043,9.382197596607966e-07,0.9863804578781128
398,4,smell,severe,x,elements,0,0,1,0.5772874355316162,1.6534454516659025e-07,0.7988281846046448
398,4,smell,moderate,foo,elements,0,0,1,0.530471682548523,5.0085464664562096e-08,0.8043360710144043
398,4,smell,mild,item,elements,1,0,1,0.9416050314903259,1.1980479257545085e-06,0.6602805256843567
398,4,control,none,,elements,0,0,1,0.7043291330337524,4.476700269151479e-06,0.6738488674163818
399,4,smell,severe,a,classVisitor,2,1,2,8.26662826538086,0.005180344916880131,0.09774594008922577
399,4,smell,moderate,tmp,classVisitor,0,0,0,0.23818039894104004,1.927510083987727e-06,0.9662993550300598
399,4,smell,mild,value1,classVisitor,0,0,0,0.2792109549045563,3.846088276304727e-06,0.9475811123847961
399,4,control,none,,classVisitor,0,0,0,0.11924652010202408,7.957400519204016e-07,0.9810457229614258
406,4,smell,severe,a1,context,0,0,0,0.13731347024440765,7.728984741106615e-08,0.9742532968521118
406,4,smell,moderate,tmp,context,0,0,0,0.24102771282196045,1.1087960274380748e-06,0.9604427814483643
406,4,smell,mild,result1,context,0,0,0,0.16179342567920685,2.6979890321854327e-07,0.9633246660232544
406,4,control,none,,context,0,0,0,0.1896347552537918,1.0806258643469846e-07,0.9602560997009277
422,4,smell,severe,x,resolverChain,2,0,2,2.821544647216797,3.201183062628843e-05,0.521948516368866
422,4,smell,moderate,data,resolverChain,1,0,0,1.1258282661437988,3.754430053959368e-06,0.8099070191383362
422,4,smell,mild,myVar,resolverChain,0,0,1,0.7066924571990967,6.072837841486489e-07,0.7253441214561462
422,4,control,none,,resolverChain,0,0,1,0.5681479573249817,1.132208928833478e-07,0.7707459926605225
423,4,smell,severe,a1,section,1,0,1,0.5066636204719543,8.524776262675005e-08,0.9230431318283081
423,4,smell,moderate,data,section,0,0,0,0.2118094265460968,1.0051950027900602e-07,0.9508355855941772
423,4,smell,mild,myVar,section,1,0,1,0.4872966706752777,1.0093143210099242e-08,0.9254482388496399
423,4,control,none,,section,0,0,0,0.20689603686332703,1.9089375200564973e-05,0.9776254296302795
425,4,smell,severe,a,expected,0,0,0,0.8531537055969238,1.9232069803365448e-07,0.5462237596511841
425,4,smell,moderate,bar,expected,0,0,0,0.7044309973716736,8.829831585899228e-07,0.7298182845115662
425,4,smell,mild,myVar,expected,0,0,0,0.38688555359840393,4.03958289041384e-08,0.8737825155258179
425,4,control,none,,expected,0,0,0,0.7101526856422424,4.5343447709456086e-05,0.7307054400444031
432,4,smell,severe,a1,oninvokeInstance,0,0,1,1.0027369260787964,2.468317301662637e-07,0.7833794951438904
432,4,smell,moderate,val,oninvokeInstance,3,0,3,2.4172325134277344,6.700116728097782e-07,0.5284296274185181
432,4,smell,mild,result1,oninvokeInstance,0,0,0,0.7751415371894836,1.5986770374176729e-07,0.8212593197822571
432,4,control,none,,oninvokeInstance,0,1,0,0.47193145751953125,3.408663308971752e-05,0.8856028318405151
433,4,smell,severe,a1,target,0,0,0,0.1348329335451126,2.5222641752975505e-08,0.979254961013794
433,4,smell,moderate,foo,target,0,0,0,0.35021427273750305,5.7196530178771354e-08,0.9257388114929199
433,4,smell,mild,temp1,target,0,0,0,0.4026632010936737,2.9248361954614666e-08,0.9144843816757202
433,4,control,none,,target,0,0,0,0.2435157299041748,9.312358088209294e-06,0.9484575390815735
436,4,smell,severe,x,processor,1,0,1,0.37756749987602234,1.3974705325381365e-05,0.9481319785118103
436,4,smell,moderate,tmp,processor,1,0,1,0.45099586248397827,1.3397902876022272e-05,0.9378527402877808
436,4,smell,mild,myVar,processor,0,0,0,0.09093032777309418,1.4448444574099994e-07,0.9838478565216064
